3.80799865	95.41657257	135.6979065	50.48635101	50	0.04279044	0							
3.90399932	95.41432189	135.8888855	50.43626022	50	0.04279746	0							
4	95.40798187	136.2948914	50.43153762	50	0.0428304	0							
4.09600067	95.34146881	135.6750793	50.40159225	50	0.04271073	0							
4.19200134	95.34531402	135.62117	50.41532516	50	0.0428063	0							
4.28800201	95.34391784	135.7189484	50.37510681	50	0.04263481	0							
4.38400268	95.34199523	136.2406311	50.36902618	50	0.04285306	0							
4.48000335	95.35351562	135.6822052	50.33421707	50	0.04266647	0							
4.57599639	95.26248931	135.5301971	50.36766815	50	0.04274633	0							
4.67199707	95.2933731	135.5943146	50.32515716	50	0.04288006	0							
4.76799774	95.27386474	136.1374207	50.29359054	50	0.04293727	0							
4.86399841	95.25326538	135.8280029	50.29309082	50	0.04268064	0							
4.95999908	95.28163146	135.4764404	50.26078414	50	0.04269395	0							
5.05599975	95.25229644	135.5084839	50.2741127	50	0.04270049	0							
5.15200042	95.22205352	135.9346008	50.25809097	50	0.04281078	0							
5.24800109	95.22690582	135.9067078	50.21708297	50	0.04290102	0							
5.34400177	95.21179199	135.3876648	50.19302368	50	0.04273876	0							
5.44000244	95.2243576	135.506546	50.24235534	50	0.04260832	0							
5.53600311	95.19040679	135.827301	50.21250534	50	0.04286704	0							
5.63200378	95.16580963	136.032959	50.16603469	50	0.04273651	0							
5.72799682	95.15085601	135.4192047	50.13699722	50	0.04275483	0							
5.82399749	95.18514251	135.4568939	50.06608963	50	0.04282344	0							
5.91999816	95.14430236	135.6426086	50.07946777	50	0.04290155	0							
6.01599884	95.16312408	136.004776	50.06077575	50	0.04286466	0							
6.11199951	95.14797973	135.4141083	50.08206558	50	0.04265336	0							
6.20800018	95.1164627	135.3881226	50.07252883	50	0.0426792	0							
6.30400085	95.09265136	135.4750824	50.03621673	50	0.04257181	0							
6.40000152	95.11032104	135.9842224	49.99008178	50	0.04270302	50							
6.49600219	95.13480377	135.4763336	48.59943389	50	0.04281609	50							
6.59200286	95.04634094	135.3424683	50.20959472	50	0.04262613	0							
6.68800354	95.07060241	135.3563232	49.96583557	50	0.04280276	50							
6.78399658	95.042984	135.8857422	49.25983047	50	0.04273344	50							
6.87999725	95.10375976	135.574707	48.6427803	50	0.04280733	50							
6.97599792	95.11477661	135.2567749	50.14550781	50	0.04261419	0							
7.07199859	95.05578613	135.3335571	50.06337356	50	0.04273019	0							
7.16799926	95.01955413	135.7193451	50.02629852	50	0.04280738	0							
7.26399993	95.02709197	135.7441711	50.08647537	50	0.04269696	0							
7.36000061	95.01866149	135.2034149	50.09806442	50	0.04288906	0							
7.45600128	95.00350189	135.3046722	50.10287857	50	0.04284441	0							
7.55200195	95.0311737	135.5409851	50.18608856	50	0.04271441	0							
7.64800262	95.02700042	135.7986908	50.14731979	50	0.04280595	0							
7.74400329	95.02682495	135.2071075	50.15325546	50	0.04271173	0							
7.83999633	95.04437255	135.2643433	50.15172958	50	0.04271339	0							
7.935997	95.02095031	135.440979	50.17762374	50	0.04281446	0							
8.03199768	95.01155853	135.8421783	50.17354583	50	0.04288178	0							
8.12799835	95.05054473	135.2368317	50.15759658	50	0.04258036	0							
8.22399902	95.03743743	135.2287598	50.1862297	50	0.04268291	0							
8.31999969	94.99776458	135.3203125	50.20775985	50	0.04271854	0							
8.41600036	95.01286315	135.8500366	50.14207458	50	0.04269379	0							
8.51200103	94.9812088	135.3391571	50.14867782	50	0.04269816	0							
8.6080017	94.97781372	135.1725922	50.17414093	50	0.04275627	0							
8.70400238	94.94328308	135.2630157	50.10879135	50	0.04270813	0							
8.80000305	94.97737121	135.7572632	50.08015823	50	0.04278921	0							
8.89600372	94.99385833	135.4895935	50.11584854	50	0.04276833	0							
8.99199676	95.0066452	135.1392517	50.10171127	50	0.04267797	0							
9.08799743	94.98014831	135.2170868	50.01525878	50	0.04282675	0							
9.1839981	94.96443939	135.5931244	50.08103942	50	0.04267915	0							
9.27999877	94.97225189	135.6256561	50.00949096	50	0.04264175	0							
9.37599945	94.98109436	135.0970306	49.99583053	50	0.04267615	50							
9.47200012	94.95715332	135.154892	50.53370285	50	0.04262333	0							
9.56800079	94.9356842	135.4913635	50.03185272	50	0.04269315	0							
9.66400146	94.95495605	135.6989899	50.00715255	50	0.04293771	0							
9.76000213	94.98077392	135.1299286	49.995018	50	0.04264403	50							
9.8560028	95.36626434	135.2622528	50.12512207	50	0.04286474	0							
9.95200347	96.74903106	135.7700653	49.97403717	50	0.04280283	50							
10.04799652	99.52740478	136.9285431	50.12273788	50	0.04299636	0							
10.14399719	102.705925	137.5658722	49.96931838	50	0.0432248	50							
10.23999786	105.1462631	138.9553375	49.80166244	50	0.04323817	50							
10.33599853	106.8443604	140.54599	48.90036773	50	0.04366554	50							
10.4319992	107.7302856	142.4702148	50.23114776	50	0.04371216	0							
10.52799987	107.9552231	143.1172485	50.07462692	50	0.04395272	0							
10.62400054	107.7769394	143.8638	50.11964035	50	0.044065	0							
10.72000122	107.1760483	144.5616913	50.17848205	50	0.04416331	0							
10.81600189	106.446106	145.5017548	50.19407272	50	0.04434525	0							
10.91200256	105.5671082	145.3603363	50.26438522	50	0.04431393	0							
11.00800323	104.6517715	145.0018005	50.31941223	50	0.0443153	0							
11.10399627	103.7208252	144.8643036	50.2465744	50	0.04435089	0							
11.19999694	102.8667603	145.028183	50.27544784	50	0.04433885	0							
11.29599761	102.2763596	144.6494141	50.31249618	50	0.04420269	0							
11.39199829	101.8644409	143.7592316	50.29485321	50	0.04418054	0							
11.48799896	101.6354828	143.4693604	50.29802322	50	0.0440903	0							
11.58399963	101.5605545	143.4754791	50.30825424	50	0.04411206	0							
11.6800003	101.4371719	143.4542542	50.32618331	50	0.04403378	0							
11.77600097	101.2572632	142.5828705	50.25372695	50	0.04378937	0							
11.87200164	100.9307022	142.3883972	50.29895401	50	0.04391767	0							
11.96800231	100.5749207	142.3103638	50.26726913	50	0.04367537	0							
12.06400299	100.1886063	142.430603	50.23677444	50	0.04366002	0							
12.16000366	99.73990631	141.4899597	50.2761383	50	0.04377445	0							
12.2559967	99.34887695	141.128006	50.22673797	50	0.04366909	0							
12.35199737	98.94390869	140.9042969	50.2673645	50	0.04349595	0							
12.44799804	98.56665039	141.0721283	50.28820037	50	0.04367522	0							
12.54399871	98.22223663	140.1640015	50.27597045	50	0.04341087	0							
12.63999938	97.86502838	139.6712646	50.28355407	50	0.0434097	0							
12.73600006	97.57755279	139.4401703	50.24583435	50	0.04338854	0							
12.83200073	97.31864929	139.6600647	50.16844558	50	0.04330503	0							
12.9280014	97.12261199	139.0384979	50.20230102	50	0.04324829	0							
13.02400207	96.89022827	138.3782501	50.13244247	50	0.04320347	0							
13.12000274	96.70967102	138.1718292	50.15416336	50	0.04311023	0							
13.21600341	96.52207946	138.3772278	50.13850021	50	0.04322774	0							
13.31199645	96.41594696	138.1183319	50.12731552	50	0.043285	0							
13.40799713	96.2594223	137.3966217	50.07863235	50	0.04303516	0							
13.5039978	96.14442443	137.2914124	50.09811019	50	0.04317426	0							
13.59999847	96.02820587	137.4291077	50.01054	50	0.04316078	0							
13.69599914	95.95391845	137.4971008	50.00426864	50	0.04303783	0							
13.79199981	95.86565399	136.7695313	49.98421859	50	0.04287731	50							
13.88800048	95.74257659	136.7043457	50.23124313	50	0.04294185	0							
13.98400115	95.70561981	136.7602844	49.98805618	50	0.04286938	50							
14.08000183	95.72731018	137.0473022	49.40242767	50	0.04296303	50							
14.1760025	95.68965148	136.3280792	48.69044113	50	0.04303261	50							
14.27200317	95.65084075	136.2511749	50.13833236	50	0.04274437	0							
14.36799621	95.57762908	136.2564545	50.00262451	50	0.04287155	0							
14.46399688	95.522583	136.687912	50.10874557	50	0.04298063	0							
14.55999755	95.48997497	136.0923767	50.05052185	50	0.04288372	0							
14.65599822	95.41379547	135.8973389	50.08862304	50	0.04267261	0							
14.7519989	95.38636779	135.9122009	50.10559844	50	0.04274487	0							
14.84799957	95.35950469	136.388031	50.10840988	50	0.04285202	0							
14.94400024	95.35471343	136.0037842	50.11730194	50	0.04275013	0							
15.04000091	95.32370758	135.6573181	50.13678359	50	0.04270496	0							
15.13600158	95.25889587	135.6769714	50.17793273	50	0.04277533	0							
15.23200225	95.282341	136.1188202	50.16787338	50	0.04283799	0							
15.32800292	95.30387115	136.0138855	50.13778305	50	0.04284694	0							
15.4240036	95.29972839	135.5152283	50.19612503	50	0.04253822	0							
15.51999664	95.2750473	135.6035919	50.18608856	50	0.04282856	0							
15.61599731	95.23526	135.8825684	50.1294136	50	0.04283557	0							
15.71199798	95.23541259	136.011795	50.14181137	50	0.04283921	0							
15.80799865	95.19304656	135.4402008	50.08626174	50	0.04270411	0							
15.90399932	95.18337249	135.4950714	50.1531372	50	0.04275458	0							
16	95.17649841	135.683075	50.08008575	50	0.04295168	0							
16.09600067	95.15357971	136.0770569	50.10643005	50	0.04293202	0							
16.19200134	95.1382904	135.4264832	50.0465393	50	0.04277756	0							
16.28800201	95.1351242	135.4282379	50.0491867	50	0.04274211	0							
16.38400268	95.1103897	135.5177612	50.04689788	50	0.0427091	0							
16.48000335	95.07907867	135.9907227	49.98603057	50	0.04280666	50							
16.57599639	95.03527069	135.3893585	50.14059829	50	0.04275397	0							
16.67199707	95.0609436	135.2883759	50.03083038	50	0.04266998	0							
16.76799774	95.00559997	135.3284149	49.97468185	50	0.04280595	50							
16.86399841	95.05000305	135.8965302	48.34597396	50	0.04291863	50							
16.95999908	94.99300384	135.5151215	50.12870025	50	0.04275904	0							
17.05599975	94.99199676	135.249527	50.0181694	50	0.04277066	0							
17.15200042	94.99230194	135.2721405	50.01485443	50	0.04260039	0							
17.24800109	94.95471191	135.7289429	49.97389602	50	0.0427539	50							
17.34400177	94.9436264	135.6174469	50.2313385	50	0.04279202	0							
17.44000244	94.95732879	135.14505	50.0114212	50	0.04272094	0							
17.53600311	94.99354553	135.2232208	50.13106155	50	0.04275847	0							
17.63200378	94.93372344	135.5537872	50.12662506	50	0.04294434	0							
17.72799682	94.93292999	135.6857147	50.12250137	50	0.04282731	0							
17.82399749	94.93549346	135.1419373	50.08132553	50	0.04269568	0							
17.91999816	94.90786743	135.1697235	50.20751953	50	0.04279455	0							
18.01599884	94.86824035	135.3690033	50.1127243	50	0.04259638	0							
18.11199951	94.92196655	135.7048035	50.11022186	50	0.0429184	0							
18.20800018	94.88433837	135.1076202	50.12068939	50	0.0426976	0							
18.30400085	94.96080017	135.1660461	50.13854598	50	0.04264492	0							
18.40000152	95.11781311	135.3217773	50.13935852	50	0.04269077	0							
18.49600219	95.56381225	135.9194946	50.06926345	50	0.04274138	0							
18.59200286	96.32227325	135.6043854	50.10290145	50	0.04274722	0							
18.68800354	97.49202728	135.8997192	50.06835556	50	0.0428321	0							
18.78399658	98.91201019	136.5740662	50.06802368	50	0.04289021	0							
18.87999725	100.3795471	137.8477783	50.02450942	50	0.04314666	0							
18.97599792	101.6392288	138.2931824	50.05338287	50	0.04335785	0							
19.07199859	102.5293808	138.9062805	50.04756546	50	0.04330297	0							
19.16799926	103.0732651	139.7714539	49.96850585	50	0.04350834	50							
19.26399993	103.2860413	140.9401093	50.18162918	50	0.04358306	0							
19.36000061	103.2113495	141.3450775	50.00343322	50	0.0436499	0							
19.45600128	102.9470978	141.3056183	50.04301071	50	0.04371509	0							
19.55200195	102.5330353	141.6598511	49.9815483	50	0.04368852	50							
19.64800262	102.0429382	142.1825256	50.14558029	50	0.04390178	0							
19.74400329	101.6577072	142.3089142	49.94173049	50	0.04367247	50							
19.83999633	101.1684799	141.641861	49.76911544	50	0.04360074	50							
19.935997	100.6940079	141.580246	49.09417724	50	0.04384401	50							
20.03199768	100.1889648	141.6040497	50.18529891	50	0.04381556	0							
20.12799835	99.77868652	141.684433	50.02582168	50	0.04367169	0							
20.22399902	99.33764648	140.808609	50.06811904	50	0.04357227	0							
20.31999969	98.96995544	140.5508423	50.1549263	50	0.04343213	0							
20.41600036	98.63237762	140.3916321	50.12285995	50	0.04347681	0							
20.51200103	98.29963684	140.5549622	50.18675613	50	0.04342688	0							
20.6080017	98.00753021	139.641983	50.19660186	50	0.04342472	0							
20.70400238	97.73525238	139.2724762	50.27537536	50	0.04336821	0							
20.80000305	97.45229339	139.0795898	50.21743774	50	0.04333144	0							
20.89600372	97.27732849	139.3654938	50.2126007	50	0.04324882	0							
20.99199676	97.06178283	138.64151	50.30181503	50	0.04325998	0							
21.08799743	96.86705017	138.195343	50.27825927	50	0.04316524	0							
21.1839981	96.68241882	138.0296021	50.22194671	50	0.04301048	0							
21.27999877	96.55270385	138.3513031	50.17855453	50	0.04322147	0							
21.37599945	96.42438507	137.9083252	50.21295547	50	0.04309548	0							
21.47200012	96.29612731	137.3051147	50.23164749	50	0.04310025	0							
21.56800079	96.16129302	137.2435913	50.21483993	50	0.04297728	0							
21.66400146	96.04177093	137.4768066	50.21369552	50	0.04310365	0							
21.76000213	95.9477539	137.333252	50.25818634	50	0.04306926	0							
21.8560028	95.85242462	136.6255188	50.21829605	50	0.04280052	0							
21.95200347	95.75918579	136.5982361	50.20458984	50	0.04297189	0							
22.04799652	95.69043731	136.7280426	50.22428131	50	0.04291913	0							
22.14399719	95.62545776	136.9263611	50.15127944	50	0.04300504	0							
22.23999786	95.57151031	136.167572	50.20926284	50	0.04285806	0							
22.33599853	95.48961639	136.1362762	50.1434822	50	0.04281848	0							
22.4319992	95.41273498	136.2474823	50.10957717	50	0.0429036	0							
22.52799987	95.38192749	136.5910797	50.12405014	50	0.04288855	0							
22.62400054	95.3475418	135.8777161	50.10430908	50	0.04293834	0							
22.72000122	95.30651092	135.774765	50.06692504	50	0.04275392	0							
22.81600189	95.22079467	135.8110352	50.07546234	50	0.04291407	0							
22.91200256	95.17163848	136.2652588	50.07390975	50	0.04275438	0							
23.00800323	95.16349029	135.7075806	50.0594139	50	0.04268203	0							
23.10399627	95.13153839	135.4899597	50.01442718	50	0.04281028	0							
23.19999694	95.07307434	135.5143738	50.01790618	50	0.04277706	0							
23.29599761	95.06872558	136.0313873	50.00886917	50	0.04287784	0							
23.39199829	95.02589416	135.6893921	49.945858	50	0.0429238	50							
23.48799896	94.94287109	135.3623352	50.10817337	50	0.04276418	0							
23.58399963	94.94079589	135.4079285	49.91991806	50	0.04281027	50							
23.6800003	94.93894195	135.7735596	49.18768692	50	0.04269004	50							
23.77600097	94.94535827	135.7436676	48.4453926	50	0.04294466	50							
23.87200164	94.85699462	135.2170868	50.05963134	50	0.04254598	0							
23.96800231	94.85707092	135.2748413	49.96190261	50	0.04269305	50							
24.06400299	94.80296325	135.5427551	50.75650405	50	0.04262137	0							
24.16000366	94.83553314	135.7349548	50.00222015	50	0.04271928	0							
24.2559967	94.81987762	135.121994	50.05407333	50	0.04274184	0							
24.35199737	94.80704498	135.1844025	50.06065368	50	0.04273668	0							
24.44799804	94.76816558	135.311554	50.09601211	50	0.04271824	0							
24.54399871	94.80109405	135.7215729	50.12147521	50	0.04281516	0							
24.63999938	94.76566314	135.1013641	50.25248718	50	0.0428599	0							
24.73600006	94.73279571	135.0633087	50.1657257	50	0.04269424	0							
24.83200073	94.70904541	135.1701813	50.1809616	50	0.04280529	0							
24.9280014	94.68466186	135.6575165	50.16448593	50	0.04269438	0							
25.02400207	94.68577575	135.1372223	50.1753807	50	0.04265939	0							
25.12000274	94.71277618	134.9689331	50.1803894	50	0.04264908	0							
25.21600341	94.71219635	135.0218811	50.18470382	50	0.04276972	0							
25.31199645	94.69919586	135.5841827	50.13663864	50	0.04280473	0							
25.40799713	94.67246246	135.2088623	50.21765518	50	0.04258422	0							
25.5039978	94.65390777	134.8845825	50.22275543	50	0.04260694	0							
25.59999847	94.61869812	134.9223938	50.17886352	50	0.04267063	0							
25.69599914	94.65195465	135.3629303	50.1288681	50	0.04267346	0							
25.79199981	94.64469146	135.2999878	50.12111663	50	0.04262445	0							
25.88800048	94.64590454	134.8198853	50.10760116	50	0.04263964	0							
25.98400115	94.63250732	134.8703613	50.08404541	50	0.04251729	0							
26.08000183	94.61959838	135.1711578	50.13082122	50	0.0427628	0							
26.1760025	94.60279846	135.3592377	50.11804199	50	0.04278473	0							
26.27200317	94.60409545	134.7808075	50.06713867	50	0.0425958	0							
26.36799621	94.56158447	134.8422241	50.0819931	50	0.04257053	0							
26.46399688	94.56038665	135.0094604	49.97029495	50	0.04263289	50							
26.55999755	94.5461502	135.4016266	50.17607498	50	0.04275392	0							
26.65599822	94.5537033	134.8129578	50.03604888	50	0.04259863	0							
26.7519989	94.54431152	134.8110504	50.03617095	50	0.04274123	0							
26.84799957	94.50483703	134.9029388	49.97275161	50	0.04260012	50							
26.94400024	94.48632049	135.3957672	50.13773727	50	0.04262396	0							
27.04000091	94.53277587	134.8911133	49.98662567	50	0.04268416	50							
27.13600158	94.53287506	134.7307892	49.9042778	50	0.04256635	50							
27.23200225	94.5315628	134.8134003	48.48871231	50	0.04282513	50							
27.32800292	94.43937683	135.335083	50.19738769	50	0.04265312	0							
27.4240036	94.51582336	134.9909668	50.07791519	50	0.04274398	0							
27.51999664	94.48577117	134.6578064	50.10178375	50	0.04259355	0							
27.61599731	94.4796524	134.7541504	50.11937713	50	0.04257007	0							
27.71199798	94.49155426	135.1970825	50.14276504	50	0.04276049	0							
27.80799865	94.48207855	135.0913391	50.19388198	50	0.04270737	0							
27.90399932	94.46481323	134.6534119	50.17464447	50	0.0427257	0							
28	94.44512176	134.7170563	50.24287796	50	0.04268063	0							
28.09600067	94.41493988	135.0746002	50.21076202	50	0.04275507	0							
28.19200134	94.45326995	135.2266388	50.2164154	50	0.04266119	0							
28.28800201	94.48314666	134.6078186	50.27303695	50	0.04261333	0							
28.38400268	94.43988037	134.6698761	50.22153854	50	0.04240866	0							
28.48000335	94.43740081	134.9236755	50.24688339	50	0.04262696	0							
28.57599639	94.42538452	135.2649536	50.2424736	50	0.04281819	0							
28.67199707	94.40734863	134.6529236	50.18439483	50	0.04267446	0							
28.76799774	94.46205902	134.6822968	50.24993515	50	0.04255084	0							
28.86399841	94.4026947	134.7775726	50.22277832	50	0.04262459	0							
28.95999908	94.43105316	135.293396	50.23486709	50	0.04283383	0							
29.05599975	94.44564056	134.7329254	50.19307327	50	0.04263858	0							
29.15200042	94.45863342	134.5892334	50.1935501	50	0.04261434	0							
29.24800109	94.4329071	134.7209167	50.27310943	50	0.04263311	0							
29.34400177	94.40283966	135.29216	50.20098876	50	0.04270583	0							
29.44000244	94.47470855	134.8823395	50.16072082	50	0.04276826	0							
29.53600311	94.47373199	134.6272583	50.11332321	50	0.04264257	0							
29.63200378	94.42646789	134.7087097	50.12247848	50	0.04274818	0							
29.72799682	94.42809295	135.2088318	50.13713836	50	0.04263065	0							
29.82399749	94.43537139	135.021698	50.05524444	50	0.04270478	0							
29.91999816	94.45973205	134.5814819	50.08530807	50	0.04259243	0							
30.01599884	94.37020111	134.643158	50.08835983	50.00266647	0.04243103	0							
30.11199951	94.39160919	135.0555878	50.10242462	50.01866531	0.04267994	0							
30.20800018	94.38627624	135.1127014	50.01015853	50.03466796	0.04274128	50							
30.30400085	94.44295501	134.5711365	48.4334259	50.0506668	0.04255618	50							
30.40000152	94.45242309	134.6249695	50.16973114	50.06666564	0.04248376	0							
30.49600219	94.35954284	134.917984	49.97377395	50.0826683	0.04269975	50							
30.59200286	94.3775711	135.2178955	50.48205947	50.09866714	0.04259628	0							
30.68800354	94.40150451	134.5461731	50.06480407	50.11466598	0.0425953	50							
30.78399658	94.44461059	134.6083069	50.25487136	50.13066482	0.0425308	0							
30.87999725	94.36631774	134.7759399	50.07746505	50.14666748	0.04261216	50							
30.97599792	94.3575592	135.2394562	50.28007125	50.16266632	0.04261929	0							
31.07199859	94.38999176	134.5905762	50.08707046	50.17866516	0.04267082	50							
31.16799926	94.33937072	134.5240631	50.3016014	50.19466781	0.04278079	0							
31.26399993	94.35686492	134.5848846	50.19402694	50.21066665	0.04253099	50							
31.36000061	94.37094879	135.1618652	49.5519905	50.22666549	0.04264729	50							
31.45600128	94.4366455	134.6953125	49.22368621	50.24266815	0.04255478	50							
31.55200195	94.29676818	134.4930573	50.4699707	50.25866699	0.0425384	0							
31.64800262	94.33955383	134.5821381	50.35531616	50.27466583	0.04255941	0							
31.74400329	94.38580322	135.0896301	50.3824501	50.29066848	0.04257136	0							
31.83999633	94.34368896	134.8863525	50.48351287	50.30666732	0.04254263	0							
31.935997	94.3458786	134.4770508	50.45242309	50.32266616	0.04275885	0							
32.03199768	94.39064025	134.589035	50.54178237	50.338665	0.04260035	0							
32.12799835	94.33715057	134.9609833	50.53384399	50.35466766	0.04263718	0							
32.22399902	94.35993957	135.0279236	50.67117309	50.3706665	0.04251561	0							
32.31999969	94.35625457	134.5066376	50.63886642	50.38666534	0.04265424	0							
32.41600036	94.36365509	134.5908813	50.62873458	50.40266799	0.04265037	0							
32.51200103	94.34684753	134.8318634	50.65148162	50.41866683	0.04269951	0							
32.6080017	94.33963012	135.1474762	50.63095092	50.43466567	0.0427428	0							
32.70400238	94.34192657	134.5258636	50.69539642	50.45066833	0.04260093	0							
32.80000305	94.35926055	134.6100006	50.70054626	50.46666717	0.04260771	0							
32.89600372	94.3558197	134.7809143	50.68304824	50.48266601	0.0426343	0							
32.99199676	94.36752319	135.182663	50.67536926	50.49866485	0.04269794	0							
33.08799743	94.34620666	134.6049042	50.65793991	50.51466751	0.04260158	0							
33.1839981	94.3633728	134.5527039	50.6726036	50.53066635	0.04256902	0							
33.27999877	94.32321166	134.6361694	50.65164566	50.54666519	0.04262839	0							
33.37599945	94.33283233	135.1902771	50.65872955	50.56266784	0.04265126	0							
33.47200012	94.34042358	134.7216797	50.69563674	50.57866668	0.0426887	0							
33.56800079	94.30347442	134.5685272	50.65639114	50.59466552	0.04245789	0							
33.66400146	94.31340026	134.587326	50.66533279	50.61066818	0.04268691	0							
33.76000213	94.32619476	135.1191711	50.61400222	50.62666702	0.04257491	50							
33.8560028	94.28084564	134.8788605	50.78261184	50.64266586	0.0424291	0							
33.95200347	94.32594299	134.4964905	50.64966964	50.65866851	0.04248407	50							
34.04799652	94.32279205	134.6022491	50.10590744	50.67466735	0.0426757	50							
34.14399719	94.35057067	135.0031128	49.32787704	50.69066619	0.04268176	50							
34.23999786	94.38786315	135.0046844	50.81575012	50.70666503	0.04272552	0							
34.33599853	94.33234405	134.4995422	50.6635437	50.72266769	0.04243667	50							
34.4319992	94.32351684	134.5773163	50.35352706	50.73866653	0.0425514	50							
34.52799987	94.33451843	134.8755035	48.95251083	50.75466537	0.04263495	50							
34.62400054	94.2856903	135.1147003	50.96497726	50.77066802	0.04268449	0							
34.72000122	94.29951477	134.4861603	50.80342483	50.78666687	0.04261394	0							
34.81600189	94.3259201	134.540802	50.88682174	50.80266571	0.0426059	0							
34.91200256	94.29784393	134.7401581	50.93183517	50.81866836	0.04274876	0							
35.00800323	94.32674407	135.1484833	50.91791152	50.8346672	0.04261573	0							
35.10399627	94.30931091	134.5557098	50.98080825	50.85066604	0.04263686	0							
35.19999694	94.29766082	134.5307465	51.04198455	50.86666488	0.04260801	0							
35.29599761	94.2875595	134.6191559	51.05433654	50.88266754	0.04259115	0							
35.39199829	94.33262634	135.1966248	51.08337402	50.89866638	0.04277508	0							
35.48799896	94.33661651	134.6602631	51.04477691	50.91466522	0.04256228	0							
35.58399963	94.40960693	134.516098	51.15122985	50.93066787	0.04272021	0							
35.6800003	94.39440917	134.6022186	51.18058013	50.94666671	0.04253878	0							
35.77600097	94.47464752	135.1652985	51.12433624	50.96266555	0.04264111	0							
35.87200164	94.49929809	134.9225464	51.14777374	50.97866821	0.04258992	0							
35.96800231	94.59326934	134.5947418	51.11548995	50.99466705	0.0426452	0							
36.06400299	94.61135101	134.6902924	51.15480422	51.01066589	0.04263115	0							
36.16000366	94.63602447	135.1828613	51.15382766	51.02666854	0.04262253	0							
36.2559967	94.70852661	135.1842194	51.13771057	51.04266738	0.04273383	0							
36.35199737	94.69891357	134.729599	51.12018585	51.05866622	0.04267706	0							
36.44799804	94.69859313	134.8012848	51.13432693	51.07466506	0.04260704	0							
36.54399871	94.68756866	135.1315155	51.14297866	51.09066772	0.04262548	0							
36.63999938	94.69316864	135.3580017	51.11665725	51.10666656	0.04278932	0							
36.73600006	94.63825988	134.7601318	51.12107086	51.1226654	0.04257543	50							
36.83200073	94.65370941	134.8192139	49.99225234	51.13866806	0.04274798	50							
36.9280014	94.62089538	135.0076599	51.22556686	51.1546669	0.04260986	0							
37.02400207	94.54631805	135.3987885	51.10895919	51.17066574	0.04277293	50							
37.12000274	94.49400329	134.7704468	50.44067001	51.18666839	0.04270861	50							
